"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","","","","","fullscreen","1","2394","0.0-1.0","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","1355","","","","","","","",""
"","","","","","instructions","2","15965","0.0-2.0","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","13571","[{""page_index"":0,""viewing_time"":2459},{""page_index"":1,""viewing_time"":6848},{""page_index"":2,""viewing_time"":1312},{""page_index"":3,""viewing_time"":2208},{""page_index"":4,""viewing_time"":744}]","","","","","","",""
"","","","","","jsShapes","3","22318","0.0-3.0-0.0","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[2,4]","left","[4,0]","1","4859","0.6814814814814815","1479"
"","","","","","jsShapes","4","26270","0.0-3.0-0.1","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[3,0]","right","[4,1]","1","2765.5999999940395","0.49444444444444446","1173.9000000059605"
"","","","","","jsShapes","5","30242","0.0-3.0-0.2","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","right","[2,1]","1","2558.699999988079","0.6314814814814815","1401.9000000059605"
"","","","","","jsShapes","6","34103","0.0-3.0-0.3","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","left","[0,1]","0","2298.300000011921","0.9018518518518519","1548.9000000059605"
"","","","","","jsShapes","7","38020","0.0-3.0-0.4","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","left","[3,0]","0","2829.0999999940395","0.8962962962962963","1085"
"","","","","","jsShapes","8","42360","0.0-3.0-0.5","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[1,4]","right","[3,1]","0","2952.699999988079","1","1375.9000000059605"
"","","","","","jsShapes","9","45534","0.0-3.0-0.6","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","right","[1,2]","0","1908.199999988079","0.512962962962963","1252"
"","","","","","jsShapes","10","49069","0.0-3.0-0.7","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[2,3]","left","[0,4]","0","2510.399999976158","0.4648148148148148","1010.7000000178814"
"","","","","","jsShapes","11","52951","0.0-3.0-0.8","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","left","[0,4]","1","2728","0.5055555555555555","1152.9000000059605"
"","","","","","jsShapes","12","56173","0.0-3.0-0.9","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[1,4]","right","[1,2]","1","2094","0.9851851851851852","1108.800000011921"
"","","","","","jsShapes","13","59291","0.0-3.0-0.10","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[4,4]","left","[3,0]","1","2079.5","0.9314814814814815","1025"
"","","","","","jsShapes","14","62631","0.0-3.0-0.11","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","right","[1,0]","0","2249.5","0.825925925925926","1084.800000011921"
"","","","","","jsShapes","15","66027","0.0-3.0-0.12","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","left","[0,4]","1","2373.300000011921","0.7259259259259259","1003.1999999880791"
"","","","","","jsShapes","16","68916","0.0-3.0-0.13","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[0,1]","right","[1,4]","0","1769.4000000059605","0.8092592592592592","1105.9000000059605"
"","","","","","jsShapes","17","72027","0.0-3.0-0.14","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[2,0]","right","[0,1]","0","2172.199999988079","0.8296296296296296","927.9000000059605"
"","","","","","jsShapes","18","75353","0.0-3.0-0.15","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","[3,0]","left","[1,0]","0","2393.5","0.812962962962963","919.9000000059605"
"","","","","","survey-text","19","96722","0.0-4.0","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","21365","","","","","{""worker_comments"":""Tried to be as logical about it as possible based on the info that was given.""}","","",""
"","","","","","instructions","20","99182","0.0-5.0","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","2459","[{""page_index"":0,""viewing_time"":2459}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","32","0.0-0.0","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","","","","","","",""
"true","","","","","fullscreen","1","6727","0.0-1.0","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","5688","","","","","","","",""
"","","","","","instructions","2","59886","0.0-2.0","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","53159","[{""page_index"":0,""viewing_time"":7013},{""page_index"":1,""viewing_time"":24192},{""page_index"":2,""viewing_time"":13697},{""page_index"":3,""viewing_time"":6352},{""page_index"":4,""viewing_time"":1904}]","","","","","","",""
"","","","","","jsShapes","3","88659","0.0-3.0-0.0","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[2,3]","right","[1,0]","1","20945.79999999702","0","7796.70000000298"
"","","","","","jsShapes","4","105441","0.0-3.0-0.1","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","right","[2,1]","1","14154.89999999851","1","2624.4000000059605"
"","","","","","jsShapes","5","119218","0.0-3.0-0.2","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[3,2]","left","[0,2]","0","11070.90000000596","0.5552380952380953","2690.1999999955297"
"","","","","","jsShapes","6","128703","0.0-3.0-0.3","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","left","[0,1]","0","6831.10000000149","0.5019047619047619","2640.10000000149"
"","","","","","jsShapes","7","142697","0.0-3.0-0.4","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[2,2]","left","[4,0]","0","11201.79999999702","0","2776"
"","","","","","jsShapes","8","151747","0.0-3.0-0.5","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","right","[1,0]","0","6553.5","1","2486.1999999955297"
"","","","","","jsShapes","9","160481","0.0-3.0-0.6","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[4,3]","right","[3,1]","1","5982.60000000149","0.0009523809523809268","2736.0999999940395"
"","","","","","jsShapes","10","173257","0.0-3.0-0.7","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","left","[0,2]","0","9954.20000000298","0.7114285714285714","2810.1999999955297"
"","","","","","jsShapes","11","180588","0.0-3.0-0.8","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","right","[4,1]","1","5227.19999999553","1","2092.3000000044703"
"","","","","","jsShapes","12","189004","0.0-3.0-0.9","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","left","[3,0]","1","5945.89999999851","0.5895238095238096","2458.2000000029802"
"","","","","","jsShapes","13","199458","0.0-3.0-0.10","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[1,0]","left","[0,3]","1","7946.60000000149","0.7285714285714286","2501.7000000029802"
"","","","","","jsShapes","14","207640","0.0-3.0-0.11","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[4,3]","right","[4,1]","1","4853","0.7476190476190476","3318.8000000044703"
"","","","","","jsShapes","15","215840","0.0-3.0-0.12","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","right","[2,1]","1","6127.10000000149","1","2067.89999999851"
"","","","","","jsShapes","16","222185","0.0-3.0-0.13","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[0,1]","left","[2,0]","1","4104.10000000149","0.62","2228.2000000029802"
"","","","","","jsShapes","17","228130","0.0-3.0-0.14","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[4,0]","right","[1,0]","0","3759.2000000029802","0","2176.1999999955297"
"","","","","","jsShapes","18","234542","0.0-3.0-0.15","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","","","[2,3]","left","[4,0]","0","4086.5","0","2310.5"
"","","","","","survey-text","19","423373","0.0-4.0","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","188827","","","","","{""worker_comments"":""there was no rule if the right shape was triangle then left would have been a circle but the opposite rule was true; therefore in case of right shape being triangle I have chosen a circle with 50% confidence;""}","","",""
"","","","","","instructions","20","427351","0.0-5.0","665ca2f40cef08da33075320","66398f6666729e9c617cf032","665daa580a10db80b1723850","3977","[{""page_index"":0,""viewing_time"":3977}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","574","0.0-0.0","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","","","","","","",""
"true","","","","","fullscreen","1","3058","0.0-1.0","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","1480","","","","","","","",""
"","","","","","instructions","2","61922","0.0-2.0","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","58863","[{""page_index"":0,""viewing_time"":1964},{""page_index"":1,""viewing_time"":48711},{""page_index"":2,""viewing_time"":6143},{""page_index"":3,""viewing_time"":1373},{""page_index"":4,""viewing_time"":672}]","","","","","","",""
"","","","","","jsShapes","3","71832","0.0-3.0-0.0","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","right","[4,1]","1","7580","0.9934782608695653","2308"
"","","","","","jsShapes","4","83165","0.0-3.0-0.1","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[1,3]","right","[1,2]","1","9098","0.9652173913043478","2217"
"","","","","","jsShapes","5","89414","0.0-3.0-0.2","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[2,2]","left","[0,1]","1","4508","1","1727"
"","","","","","jsShapes","6","93115","0.0-3.0-0.3","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","left","[1,0]","1","2102.0000000000146","0.9978260869565218","1596.9999999999854"
"","","","","","jsShapes","7","97914","0.0-3.0-0.4","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","right","[2,1]","1","3113","0.9978260869565218","1667"
"","","","","","jsShapes","8","104297","0.0-3.0-0.5","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[1,4]","left","[0,4]","1","5070.000000000015","1","1290.9999999999854"
"","","","","","jsShapes","9","109547","0.0-3.0-0.6","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[2,3]","right","[1,0]","1","3945","1","1284.0000000000146"
"","","","","","jsShapes","10","113131","0.0-3.0-0.7","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","left","[2,0]","1","2099.0000000000146","1","1479"
"","","","","","jsShapes","11","117381","0.0-3.0-0.8","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","right","[3,1]","1","2706.9999999999854","1","1521"
"","","","","","jsShapes","12","122047","0.0-3.0-0.9","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","left","[1,0]","1","3200.9999999999854","1","1456"
"","","","","","jsShapes","13","133213","0.0-3.0-0.10","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[3,0]","right","[2,1]","0","9567","0.9739130434782609","1590"
"","","","","","jsShapes","14","138530","0.0-3.0-0.11","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[2,2]","left","[3,0]","0","3238.999999999971","0.9652173913043478","2073"
"","","","","","jsShapes","15","142847","0.0-3.0-0.12","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[3,2]","right","[3,1]","0","2283.000000000029","0.991304347826087","2024.999999999971"
"","","","","","jsShapes","16","145947","0.0-3.0-0.13","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","left","[0,3]","0","2066","1","1015"
"","","","","","jsShapes","17","149213","0.0-3.0-0.14","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[0,1]","right","[1,2]","0","2161","1","1085"
"","","","","","jsShapes","18","153813","0.0-3.0-0.15","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","","","[2,0]","left","[2,0]","0","3148.000000000029","1","1440.999999999971"
"","","","","","survey-text","19","156942","0.0-4.0","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","3125","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","158583","0.0-5.0","665ca2f40cef08da33075320","5f58e1e03a55aa08d78662c3","665ca404f05490e862a381cd","1640","[{""page_index"":0,""viewing_time"":1640}]","","","","","","",""
